"LATITUDE","LONGITUDE","INTENS","SLOPE","ERROR","LOCATION","DATETIME","HOUR","MINUTE","SECOND","MINISECOND","PROVINCE","DISTRICT","COUNTRY","INPUTTIME","PROCESSFLAG","USEDIDS","CG_IC","HEIGHT"
"40.556","115.795","-18.952","-4.0","69.9","FourOPT","2015/6/16 17:57:49","17","57","49","2673045","北京市","北京市县","延庆县","2015/6/16 17:57:25","1","118,4,1,117","CG","0.000"
"40.542","115.819","-13.389","-1.6","178.0","FourOPT","2015/6/16 17:57:49","17","57","49","2994193","北京市","北京市县","延庆县","2015/6/16 17:57:25","1","118,4,1,0","IC","1.933"
"40.537","115.805","-13.793","-14.7","138.5","FourOPT","2015/6/16 17:57:49","17","57","49","3367146","北京市","北京市县","延庆县","2015/6/16 17:57:26","1","118,4,1,0","IC","1.636"
"40.062","116.033","-9.646","-4.6","70.1","FourOPT","2015/6/16 18:05:21","18","5","21","3927925","北京市","北京市县","门头沟区","2015/6/16 18:04:59","1","118,2,0,1,4","IC","2.602"
"40.335","116.096","-10.602","-3.2","0.0","ThreeMIX","2015/6/16 18:21:16","18","21","16","3347690","北京市","北京市县","延庆县","2015/6/16 18:20:52","1","118,1,4","CG","0.000"
"40.335","116.096","-10.767","-3.8","0.0","ThreeMIX","2015/6/16 18:21:16","18","21","16","3627803","北京市","北京市县","延庆县","2015/6/16 18:20:52","1","118,1,4","CG","0.000"
"40.533","116.112","39.160","3.3","172.2","FourOPT","2015/6/16 18:21:17","18","21","17","8589883","北京市","北京市县","延庆县","2015/6/16 18:20:53","1","118,1,4,2,60","CG","0.000"
"40.680","117.022","11.084","3.2","101.1","FourOPT","2015/6/16 18:30:24","18","30","24","2998929","北京市","北京市县","密云县","2015/6/16 18:30:07","1","1,4,117,60","IC","1.264"
"40.649","117.052","42.500","16.0","101.1","FourOPT","2015/6/16 18:52:10","18","52","10","7688261","北京市","北京市县","密云县","2015/6/16 18:51:45","1","1,4,117,109","IC","1.023"
"40.339","115.929","-11.422","-4.9","202.9","FourOPT","2015/6/16 17:28:00","17","28","0","4123572","北京市","北京市县","延庆县","2015/6/16 17:27:35","1","118,2,0,1,4","IC","2.677"
"40.393","115.896","-21.887","-6.0","101.4","FourOPT","2015/6/16 17:28:12","17","28","12","6004274","北京市","北京市县","延庆县","2015/6/16 17:27:47","1","118,2,1,4","IC","1.535"
"40.478","116.372","-14.036","-5.8","0.0","ThreeMIX","2015/6/16 17:28:23","17","28","23","3748895","北京市","北京市县","怀柔区","2015/6/16 17:27:59","1","118,1,4","CG","0.000"
"40.424","115.934","-19.783","-6.2","202.7","FourOPT","2015/6/16 17:28:23","17","28","23","7400251","北京市","北京市县","延庆县","2015/6/16 17:27:59","1","2,0,1,4,117","CG","0.000"
"40.459","116.290","-17.801","-5.0","139.8","FourOPT","2015/6/16 17:28:30","17","28","30","2749085","北京市","北京市县","延庆县","2015/6/16 17:28:04","1","118,1,0,4,2","CG","0.000"
"40.418","115.910","-12.027","-3.0","0.0","ThreeMIX","2015/6/16 17:35:51","17","35","51","4131463","北京市","北京市县","延庆县","2015/6/16 17:35:27","1","118,1,4","CG","0.000"
"40.434","116.075","24.535","1.9","101.3","FourOPT","2015/6/16 17:36:07","17","36","7","9119888","北京市","北京市县","延庆县","2015/6/16 17:35:42","1","1,0,4,60,117","IC","4.298"
"40.512","115.833","-22.985","-6.1","178.1","FourOPT","2015/6/16 17:36:13","17","36","13","1464480","北京市","北京市县","延庆县","2015/6/16 17:35:47","1","2,4,1,0,60","CG","0.000"
"40.297","116.394","66.869","9.6","202.9","FourOPT","2015/6/16 18:05:58","18","5","58","6101970","北京市","北京市县","昌平区","2015/6/16 18:05:34","1","118,0,1,2,4","IC","4.706"
"40.448","116.318","33.875","6.9","168.9","FourOPT","2015/6/16 18:06:03","18","6","3","5097532","北京市","北京市县","怀柔区","2015/6/16 18:05:38","1","118,1,0,4,2","IC","3.913"
"40.515","115.907","-40.262","-11.5","138.5","FourOPT","2015/6/16 18:06:04","18","6","4","3731472","北京市","北京市县","延庆县","2015/6/16 18:05:39","1","2,4,1,0,60","CG","0.000"
"40.516","115.911","-24.918","-6.0","178.1","FourOPT","2015/6/16 18:06:04","18","6","4","3985446","北京市","北京市县","延庆县","2015/6/16 18:05:40","1","2,4,1,0,60","CG","0.000"
"40.345","116.374","5.521","2.1","0.0","TwoMIX","2015/6/16 18:12:46","18","12","46","6677508","北京市","北京市县","昌平区","2015/6/16 18:12:24","1","118,1","IC","0.000"
"40.572","116.083","19.652","3.9","0.0","TwoMIX","2015/6/16 18:12:47","18","12","47","4144773","北京市","北京市县","延庆县","2015/6/16 18:12:26","1","118,4","CG","0.000"
"40.181","116.677","10.113","1.5","101.6","FourOPT","2015/6/16 18:31:02","18","31","2","7640471","北京市","北京市县","顺义县","2015/6/16 18:30:38","1","0,1,118,2,4","IC","3.063"
"40.160","116.676","-10.989","-4.1","119.1","FourOPT","2015/6/16 18:31:02","18","31","2","7748681","北京市","北京市县","顺义县","2015/6/16 18:30:38","1","0,1,118,2,4","IC","3.235"
"40.645","117.125","25.123","8.2","69.8","FourOPT","2015/6/16 19:24:48","19","24","48","2833048","北京市","北京市县","密云县","2015/6/16 19:24:23","1","1,117,60,125,113","CG","0.521"
"40.413","115.910","-8.674","-2.2","0.0","ThreeMIX","2015/6/16 17:28:33","17","28","33","8505346","北京市","北京市县","延庆县","2015/6/16 17:28:08","1","118,1,4","CG","0.000"
"40.471","115.814","-16.962","-4.8","139.8","FourOPT","2015/6/16 17:28:40","17","28","40","4458331","北京市","北京市县","延庆县","2015/6/16 17:28:15","1","2,4,1,0,60","CG","0.000"
"40.760","116.328","-5.311","-0.8","0.0","TwoMIX","2015/6/16 17:36:21","17","36","21","8447172","北京市","北京市县","延庆县","2015/6/16 17:35:59","1","4,1","IC","0.000"
"40.282","115.989","9.255","3.2","238.2","FourOPT","2015/6/16 17:36:34","17","36","34","1848836","北京市","北京市县","昌平区","2015/6/16 17:36:08","1","118,1,4,2","IC","3.500"
"40.455","115.943","-26.500","-6.8","101.3","FourOPT","2015/6/16 17:36:38","17","36","38","6491216","北京市","北京市县","延庆县","2015/6/16 17:36:16","1","1,4,0,60,117","CG","0.000"
"40.454","115.927","-26.524","-7.5","101.3","FourOPT","2015/6/16 17:36:38","17","36","38","8218784","北京市","北京市县","延庆县","2015/6/16 17:36:17","1","4,1,0,117","CG","0.000"
"40.455","115.926","-21.299","-6.8","0.0","ThreeMIX","2015/6/16 17:36:38","17","36","38","9175448","北京市","北京市县","延庆县","2015/6/16 17:36:17","1","4,1,0","CG","0.000"
"40.461","115.946","-19.428","-5.9","101.3","FourOPT","2015/6/16 17:36:38","17","36","38","9601500","北京市","北京市县","延庆县","2015/6/16 17:36:17","1","2,4,1,0,117","CG","0.000"
"40.461","115.945","-17.034","-5.7","101.3","FourOPT","2015/6/16 17:36:39","17","36","39","558621","北京市","北京市县","延庆县","2015/6/16 17:36:18","1","2,4,1,0","CG","0.000"
"40.462","115.942","-30.216","-8.8","101.3","FourOPT","2015/6/16 17:36:39","17","36","39","1445076","北京市","北京市县","延庆县","2015/6/16 17:36:18","1","2,4,1,0,60","CG","0.000"
"40.467","115.929","-11.939","-19.1","101.3","FourOPT","2015/6/16 17:36:39","17","36","39","2642845","北京市","北京市县","延庆县","2015/6/16 17:36:18","1","118,2,4,1,0","IC","1.591"
"40.351","116.003","-18.440","-8.4","0.0","TwoMIX","2015/6/16 17:44:12","17","44","12","3884979","北京市","北京市县","延庆县","2015/6/16 17:43:47","1","118,0","CG","0.000"
"40.498","116.306","-8.298","-2.4","0.0","TwoMIX","2015/6/16 17:51:46","17","51","46","3627813","北京市","北京市县","延庆县","2015/6/16 17:51:22","1","118,4","CG","0.000"
"40.624","116.535","7.617","2.0","0.0","TwoMIX","2015/6/16 18:31:43","18","31","43","6129346","北京市","北京市县","延庆县","2015/6/16 18:31:22","1","4,118","CG","0.000"
"40.300","116.394","16.692","2.4","138.9","FourOPT","2015/6/16 18:54:10","18","54","10","9688449","北京市","北京市县","昌平区","2015/6/16 18:53:45","1","118,1,117,113","IC","3.892"
"40.563","115.904","-12.747","-2.5","178.0","FourOPT","2015/6/16 17:29:00","17","29","0","2176370","北京市","北京市县","延庆县","2015/6/16 17:28:35","1","118,2,4,1,0","IC","2.392"
"40.569","115.860","-13.595","-3.4","101.2","FourOPT","2015/6/16 17:29:00","17","29","0","2473537","北京市","北京市县","延庆县","2015/6/16 17:28:36","1","118,2,4,1,0","CG","0.000"
"40.592","115.916","-10.352","-3.0","0.0","ThreeMIX","2015/6/16 17:29:00","17","29","0","2791673","北京市","北京市县","延庆县","2015/6/16 17:28:36","1","118,4,1","CG","0.000"
"40.420","115.858","-11.849","-5.4","69.9","FourOPT","2015/6/16 17:29:02","17","29","2","2706653","北京市","北京市县","延庆县","2015/6/16 17:28:36","1","118,2,0,1","CG","0.000"
"40.397","115.841","-12.453","-4.7","0.0","ThreeMIX","2015/6/16 17:29:02","17","29","2","3012892","北京市","北京市县","延庆县","2015/6/16 17:28:37","1","118,2,1","CG","0.000"
"40.407","115.865","-11.663","-3.3","0.0","ThreeMIX","2015/6/16 17:29:02","17","29","2","4228878","北京市","北京市县","延庆县","2015/6/16 17:28:37","1","2,0,1","CG","0.000"
"40.409","115.923","-15.492","-4.0","69.9","FourOPT","2015/6/16 17:29:14","17","29","14","5075210","北京市","北京市县","延庆县","2015/6/16 17:28:49","1","118,2,0,1,4","CG","0.000"
"40.501","116.425","7.884","5.3","139.8","FourOPT","2015/6/16 17:29:15","17","29","15","9500321","北京市","北京市县","延庆县","2015/6/16 17:28:51","1","118,1,4,0,2","IC","3.908"
"40.466","115.805","-14.152","-4.4","0.0","ThreeMIX","2015/6/16 17:29:25","17","29","25","98826","北京市","北京市县","延庆县","2015/6/16 17:28:59","1","2,4,1","CG","0.000"
"40.391","115.960","-22.127","-6.7","138.8","FourOPT","2015/6/16 17:36:46","17","36","46","3224425","北京市","北京市县","延庆县","2015/6/16 17:36:24","1","2,0,1,4,117","IC","4.594"
"40.400","115.946","-10.400","-3.1","0.0","TwoMIX","2015/6/16 17:36:46","17","36","46","3877733","北京市","北京市县","延庆县","2015/6/16 17:36:24","1","2,1","CG","0.000"
"40.388","115.968","-41.426","-8.6","209.8","FourOPT","2015/6/16 17:36:46","17","36","46","4196498","北京市","北京市县","延庆县","2015/6/16 17:36:25","1","2,0,1,4,117","CG","0.000"
"40.388","115.967","-29.008","-6.5","138.8","FourOPT","2015/6/16 17:36:46","17","36","46","4623444","北京市","北京市县","延庆县","2015/6/16 17:36:25","1","2,0,1,4,60","IC","4.587"
"40.388","115.967","-10.004","-3.0","168.9","FourOPT","2015/6/16 17:36:46","17","36","46","4829465","北京市","北京市县","延庆县","2015/6/16 17:36:25","1","2,0,1,4","IC","5.064"
"40.395","115.931","-11.506","-7.4","0.0","ThreeMIX","2015/6/16 17:36:46","17","36","46","5668426","北京市","北京市县","延庆县","2015/6/16 17:36:26","1","0,1,4","CG","0.000"
"40.395","115.932","-10.294","-7.3","0.0","ThreeMIX","2015/6/16 17:36:46","17","36","46","6054788","北京市","北京市县","延庆县","2015/6/16 17:36:26","1","0,1,4","CG","0.000"
"40.402","115.887","-10.209","-6.9","0.0","TwoMIX","2015/6/16 17:36:46","17","36","46","6341805","北京市","北京市县","延庆县","2015/6/16 17:36:26","1","0,1","CG","0.000"
"40.373","115.870","-16.300","-4.5","119.1","FourOPT","2015/6/16 17:36:48","17","36","48","2471600","北京市","北京市县","延庆县","2015/6/16 17:36:27","1","118,2,0,1,4","IC","1.650"
"40.450","116.321","-11.060","-3.9","138.7","FourOPT","2015/6/16 17:36:56","17","36","56","3204391","北京市","北京市县","怀柔区","2015/6/16 17:36:36","1","118,1,0,4","CG","0.000"
"40.464","116.377","-7.911","-2.3","101.3","FourOPT","2015/6/16 17:36:56","17","36","56","4781095","北京市","北京市县","怀柔区","2015/6/16 17:36:37","1","118,1,0,4","IC","3.195"
"40.447","116.319","-10.708","-4.4","69.9","FourOPT","2015/6/16 17:36:56","17","36","56","5344708","北京市","北京市县","怀柔区","2015/6/16 17:36:37","1","118,1,0,4","CG","0.000"
"40.451","116.293","-17.611","-3.5","168.8","FourOPT","2015/6/16 17:36:59","17","36","59","7218912","北京市","北京市县","怀柔区","2015/6/16 17:36:40","1","118,1,0,4,2","CG","0.000"
"40.450","116.294","-16.842","-5.4","138.7","FourOPT","2015/6/16 17:36:59","17","36","59","8559339","北京市","北京市县","怀柔区","2015/6/16 17:36:41","1","118,1,0,4,2","CG","0.000"
"40.541","115.893","-18.067","-3.6","218.6","FourOPT","2015/6/16 17:37:02","17","37","2","6863994","北京市","北京市县","延庆县","2015/6/16 17:36:45","1","118,2,1,0,60","CG","0.000"
"40.532","115.904","-25.242","-7.5","178.0","FourOPT","2015/6/16 17:37:02","17","37","2","8330439","北京市","北京市县","延庆县","2015/6/16 17:36:45","1","2,4,1,0,60","CG","0.000"
"40.417","116.371","-5.367","-1.6","0.0","TwoMIX","2015/6/16 17:44:59","17","44","59","1693815","北京市","北京市县","怀柔区","2015/6/16 17:44:36","1","118,1","IC","0.000"
"40.413","116.372","-9.465","-1.6","187.2","FourOPT","2015/6/16 17:44:59","17","44","59","1799422","北京市","北京市县","怀柔区","2015/6/16 17:44:36","1","118,1,0,4","IC","4.332"
"40.282","116.439","-6.507","-1.9","0.0","ThreeMIX","2015/6/16 18:13:59","18","13","59","9485692","北京市","北京市县","昌平区","2015/6/16 18:13:36","1","118,0,4","IC","0.000"
"40.326","116.092","-16.335","-5.8","0.0","ThreeMIX","2015/6/16 18:14:00","18","14","0","266057","北京市","北京市县","昌平区","2015/6/16 18:13:37","1","2,0,4","CG","0.000"
"40.300","116.426","17.536","6.1","101.5","FourOPT","2015/6/16 18:14:00","18","14","0","372889","北京市","北京市县","昌平区","2015/6/16 18:13:37","1","118,2,4,117,60","CG","0.000"
"40.334","116.094","-19.540","-6.8","138.9","FourOPT","2015/6/16 18:14:00","18","14","0","1164657","北京市","北京市县","延庆县","2015/6/16 18:13:38","1","118,2,0,4","CG","0.000"
"40.334","116.093","-37.024","-16.3","101.4","FourOPT","2015/6/16 18:14:00","18","14","0","1868445","北京市","北京市县","延庆县","2015/6/16 18:13:38","1","118,2,0,4,60","CG","0.000"
"40.581","116.070","4.489","1.3","0.0","TwoMIX","2015/6/16 18:14:00","18","14","0","2499943","北京市","北京市县","延庆县","2015/6/16 18:13:38","1","118,4","IC","0.000"
"40.333","116.093","-18.402","-4.6","101.4","FourOPT","2015/6/16 18:14:00","18","14","0","2603293","北京市","北京市县","延庆县","2015/6/16 18:13:39","1","118,2,0,4","IC","2.444"
"40.163","115.894","8.196","4.8","0.0","TwoMIX","2015/6/16 18:14:00","18","14","0","3237375","北京市","北京市县","昌平区","2015/6/16 18:13:39","1","0,4","CG","0.000"
"40.537","115.901","-30.119","-7.0","101.2","FourOPT","2015/6/16 17:29:37","17","29","37","4078592","北京市","北京市县","延庆县","2015/6/16 17:29:13","1","2,4,1,0,60","CG","0.000"
"40.548","115.855","-24.382","-3.2","426.4","FourOPT","2015/6/16 17:29:37","17","29","37","4882316","北京市","北京市县","延庆县","2015/6/16 17:29:13","1","118,2,4,1,0","CG","0.000"
"40.560","116.111","-4.940","-2.4","0.0","TwoMIX","2015/6/16 17:45:01","17","45","1","4187215","北京市","北京市县","延庆县","2015/6/16 17:44:40","1","118,4","IC","0.000"
"40.390","116.266","-8.822","-2.6","138.8","FourOPT","2015/6/16 17:45:01","17","45","1","4284338","北京市","北京市县","延庆县","2015/6/16 17:44:40","1","118,1,0,4","IC","3.397"
"40.421","115.928","-10.924","-4.7","0.0","ThreeMIX","2015/6/16 17:45:10","17","45","10","9819666","北京市","北京市县","延庆县","2015/6/16 17:44:47","1","118,1,4","CG","0.000"
"40.543","115.773","18.550","5.1","101.2","FourOPT","2015/6/16 17:52:22","17","52","22","1636294","北京市","北京市县","延庆县","2015/6/16 17:51:58","1","4,1,0,60,117","IC","4.569"
"40.352","116.029","18.070","5.6","202.8","FourOPT","2015/6/16 17:59:40","17","59","40","304258","北京市","北京市县","延庆县","2015/6/16 17:59:16","1","2,0,1,4","IC","5.465"
"40.419","116.193","8.260","2.0","0.0","TwoMIX","2015/6/16 17:59:46","17","59","46","7132736","北京市","北京市县","延庆县","2015/6/16 17:59:21","1","1,0","IC","0.000"
"40.326","116.093","-35.709","-10.4","70.0","FourOPT","2015/6/16 18:14:00","18","14","0","4590109","北京市","北京市县","昌平区","2015/6/16 18:13:40","1","2,0,4,60,117","CG","0.000"
"40.326","116.095","-41.171","-9.8","70.0","FourOPT","2015/6/16 18:14:00","18","14","0","5384367","北京市","北京市县","昌平区","2015/6/16 18:13:40","1","2,0,4,60,117","CG","0.000"
"40.330","116.080","-15.150","-7.2","0.0","ThreeMIX","2015/6/16 18:14:00","18","14","0","6458546","北京市","北京市县","昌平区","2015/6/16 18:13:41","1","118,2,4","CG","0.000"
"40.416","115.976","-9.694","-5.0","0.0","ThreeMIX","2015/6/16 18:14:05","18","14","5","6479091","北京市","北京市县","延庆县","2015/6/16 18:13:42","1","118,0,4","IC","0.000"
"40.415","116.093","-22.202","-7.3","69.9","FourOPT","2015/6/16 18:14:05","18","14","5","6579489","北京市","北京市县","延庆县","2015/6/16 18:13:42","1","118,2,1,4","CG","0.000"
"40.541","116.028","12.989","4.8","0.0","ThreeMIX","2015/6/16 18:14:20","18","14","20","9337834","北京市","北京市县","延庆县","2015/6/16 18:13:55","1","1,2,0","CG","0.000"
"40.341","116.073","-19.653","-3.8","101.4","FourOPT","2015/6/16 18:23:51","18","23","51","3502231","北京市","北京市县","延庆县","2015/6/16 18:23:26","1","118,2,1,4,60","CG","0.000"
"40.414","115.925","-16.006","-5.7","69.9","FourOPT","2015/6/16 17:29:55","17","29","55","5131366","北京市","北京市县","延庆县","2015/6/16 17:29:30","1","118,2,0,1,4","IC","1.337"
"40.485","115.814","-14.011","-3.3","0.0","ThreeMIX","2015/6/16 17:30:14","17","30","14","4838650","北京市","北京市县","延庆县","2015/6/16 17:29:49","1","2,4,1","CG","0.000"
"40.380","116.332","-6.403","-2.5","0.0","ThreeMIX","2015/6/16 17:37:33","17","37","33","5308434","北京市","北京市县","怀柔区","2015/6/16 17:37:13","1","118,1,4","IC","0.000"
"40.379","115.999","-9.890","-4.2","0.0","TwoMIX","2015/6/16 17:37:50","17","37","50","8960680","北京市","北京市县","延庆县","2015/6/16 17:37:32","1","118,0","CG","0.000"
"40.456","116.305","-16.436","-6.2","172.2","FourOPT","2015/6/16 17:37:56","17","37","56","4211413","北京市","北京市县","怀柔区","2015/6/16 17:37:38","1","118,1,0,4,2","CG","0.000"
"40.456","116.305","-8.106","-3.3","172.2","FourOPT","2015/6/16 17:37:56","17","37","56","4667203","北京市","北京市县","怀柔区","2015/6/16 17:37:38","1","118,1,0,4","IC","3.903"
"40.603","116.476","73.891","17.8","69.8","FourOPT","2015/6/16 17:45:36","17","45","36","1036608","北京市","北京市县","延庆县","2015/6/16 17:45:12","1","120,20,13,126,119","IC","9.632"
"40.300","116.468","-6.850","-2.7","0.0","TwoMIX","2015/6/16 18:00:22","18","0","22","3113853","北京市","北京市县","怀柔区","2015/6/16 17:59:58","1","118,1","CG","0.000"
"39.946","116.526","14.610","2.1","70.1","FourOPT","2015/6/16 18:56:08","18","56","8","4430520","北京市","北京市市区","北京市市区","2015/6/16 18:55:49","1","118,1,4,117,60","IC","3.445"
"40.424","115.937","-32.227","-13.3","138.7","FourOPT","2015/6/16 17:30:35","17","30","35","4259007","北京市","北京市县","延庆县","2015/6/16 17:30:11","1","0,1,4,60,117","CG","0.000"
"40.424","115.948","-18.087","-7.2","139.8","FourOPT","2015/6/16 17:30:35","17","30","35","6702541","北京市","北京市县","延庆县","2015/6/16 17:30:11","1","118,0,1,4","IC","2.003"
"40.425","115.935","-16.048","-11.4","138.7","FourOPT","2015/6/16 17:30:35","17","30","35","8151560","北京市","北京市县","延庆县","2015/6/16 17:30:12","1","118,0,1,4,117","IC","1.920"
